Comment ID,Author,Content,Publish Date,Like Count,Reply Count,Detected Language,Label
Ugzwzi6uBWYTwPMntPR4AaABAg,@cmquinn2000,Ian knot is my preferred.,2024-12-12T21:34:21Z,0,0,en,-1
UgyWq9hV0-aVVD5QnGp4AaABAg,@wiredforstereo,"Dude, it's not clockwise or counter clockwise. It's in line with the overhand on the bottom.

Tie so the resulting ends pair on top of the first knot, a square not.",2024-12-12T20:29:38Z,0,0,en,-1
UgyW3yUXiwW51KBCMnF4AaABAg,@xxArsen1xx-OnPsn,"It really only matters with your round polypro line and laces, flat cotton laces locked better- not all change is ""progress"".",2024-12-12T20:25:10Z,0,0,en,-1
Ugwuan5IiiW2OpctOaN4AaABAg,@cianmoriarty7345,"Oh dear. I'll have you know there are at least twenty different ways to tie your shoes ""properly"".",2024-12-12T17:31:44Z,0,0,en,-1
UgyrOW2dquf2ool45od4AaABAg,@mmmanhahashimmm,Yeah y do I not use either of these?,2024-12-12T16:18:34Z,0,0,en,-1
Ugxa45NRLKewStgtUOJ4AaABAg,@PhilPettipiece,"Looked down to see how I did it today. Slip-ons. Ah yes, sorted.",2024-12-12T15:23:18Z,0,0,en,-1
UgxpE_wm-P_Q4BoNfip4AaABAg,@badger_ironsight,"how about, no!!!",2024-12-12T13:10:46Z,0,0,en,-1
UgzVWJxTnNyhkAnmm8d4AaABAg,@charlesthomas7372,Shoes without laces right now : 🤭,2024-12-12T11:45:50Z,0,0,en,-1
Ugx_X-REABD7sSnz_9B4AaABAg,@petervilla5221,"And for the exotic among you, the surgeon's knott 😷",2024-12-12T09:45:43Z,0,0,en,-1
UgzNHV1n9NSTRpnVIyp4AaABAg,@docAvid314,"1. This is wrong, as others have explained.
2. Learn the Ian Knot, thank me (and Ian) later.",2024-12-12T08:04:24Z,0,0,en,-1
UgxiG8CjXrhkZbGlAfF4AaABAg,@jonjohnson3027,"Wrap the first knot twice one way, then the second twice the other way (double-twist square knot). It will be MUCH more secure than a single-twist square knot, and still you can pull the tails of the bow to untie.",2024-12-12T06:28:36Z,0,0,en,-1
UgzZIGgeZKp-8l8dul14AaABAg,@mikedoherty8897,"Bows should lay horizontal, not vertical. I see a lot of laces tied wrong where Bows stick out the top and bottom, thus a weak and wrong tie. Good video!",2024-12-12T05:34:37Z,0,0,en,-1
Ugw5OBJuPJcAR_jZ_294AaABAg,@UnderworldGrim,Square knot babyyyyy,2024-12-12T04:42:53Z,0,0,en,-1
Ugw-adRL7Fhwx3JtHwV4AaABAg,@pierre-philipmartin2009,Velcro gang,2024-12-12T04:29:19Z,0,0,Other,-1
UgwuiscKKQr_DCjeVHx4AaABAg,@ch-vs3fw,"I'm left handed, so naturally, I don't tie my shoes the right way...",2024-12-12T04:08:59Z,0,0,en,-1
Ugx-539r20Q-HQalqKh4AaABAg,@wallyshedd3157,I do a double loop and never worry about my shoe laces accidentally coming untied.  Was in a book of knots I had as a kid as the “improved bow knot”.,2024-12-12T02:02:55Z,0,0,en,-1
Ugy5pUHapOrRB7LOg7V4AaABAg,@philljustphill1656,"I don't know which exactly, but I do the one that gives me the perfect bow",2024-12-12T01:10:41Z,0,0,en,-1
Ugw-KAdy2kidc4EB-h94AaABAg,@BrazenBull1,I'm offended that youtube thinks I would watch this 😂,2024-12-11T23:57:03Z,0,0,en,-1
UgxXbUHF7LM4dFBUy194AaABAg,@bluesparrow-hx5qf,"Erm...no one makes a double knot for tying shoes, everyone does a single one. What the hell are you talking about?",2024-12-11T21:09:22Z,0,0,en,-1
UgwNz4UQ19AXjJbcJp14AaABAg,@krich451,I just do the bunny ears,2024-12-11T19:15:39Z,0,0,en,-1
UgycViFI5KlU4JK7Kxp4AaABAg,@bane707,Omg they’re like knot enantiomers,2024-12-11T18:39:46Z,0,0,en,-1
UgzYteFwujhXNZ9skbV4AaABAg,@RosalindaBitco-lh4en,Don't do any of these tricks,2024-12-11T18:39:28Z,0,0,en,-1
UgzICsizQDvnwm2JxhZ4AaABAg,@jvera2001,i do it neither way XD,2024-12-11T15:40:30Z,0,0,en,-1
UgyzluSMyKf4ayWZbiR4AaABAg,@stereo123,You are all tying your shoelaces wrong because the correct way is using the IAN KNOT,2024-12-11T15:32:05Z,0,0,en,-1
UgxWJfXI68Il0VBYOlp4AaABAg,@stenbak88,I’m 35 and clearly smarter than my peers hahaha bc I tie the correct way,2024-12-11T15:04:13Z,0,0,en,-1
Ugw1CYOtWZFKq13BfZV4AaABAg,@naza265,Yep so true,2024-12-11T14:47:16Z,0,0,Other,-1
Ugz-sTcJ_Piagbq5iKt4AaABAg,@oknevals,Maybe just say shoelaces should be tied in square know?,2024-12-11T13:38:54Z,0,0,en,-1
UgwH31gDq5b_Ah_dIgF4AaABAg,@kalwiggy,Anyone else retied their shoes after watching this?,2024-12-11T12:51:40Z,0,0,en,-1
Ugw_HXNPVyLJQCsO3ul4AaABAg,@BradRaiche,By far the best knot for a shoe is the Berluti knot.,2024-12-11T10:49:35Z,0,0,en,-1
UgwSzugsl1O2Rf-jyrF4AaABAg,@mikaeo23,Saw this years ago somewhere. I was lucky cuz I was still younger. So developing the muscle memory was easy,2024-12-11T08:24:32Z,0,0,en,-1
Ugzbn5DSHLXeAIfcW114AaABAg,@mylifeisdope916,Jokes on you tough guy. Go around twice on the overhand and twice around on the loop,2024-12-11T07:10:08Z,0,0,en,-1
UgyyY3USqo6E_XPJEjF4AaABAg,@cremebrulee4759,"If you wrap around twice clockwise, the knot  will not come undone.",2024-12-11T07:07:11Z,0,0,en,-1
Ugzi_b_B2vwdGKdHnOp4AaABAg,@notbatman24601,I can’t be the only one who figured this out on my own,2024-12-11T06:14:08Z,0,0,en,-1
UgxAhwqsv7spS71xOLl4AaABAg,@DansplainingVideo,There are more than two ways to tie your shoes. I use neither of the ways in this video.,2024-12-11T05:29:43Z,0,0,en,-1
Ugx18-iYbe0JQNGSLip4AaABAg,@tielofrisbie,My true Boy Scout came out on this one,2024-12-11T05:22:23Z,0,0,en,-1
UgxiWa_nXf2bMtGB0EB4AaABAg,@lynnlee3968,"I’ve never been a square … but, I’ve always loved my granny.",2024-12-11T03:35:10Z,0,0,en,-1
UgybTmJ7HHHc9QpumjF4AaABAg,@burgekaya,This video would be great if it was a magician content but guess it is not. The merely visible thing is arrows♻️,2024-12-11T02:57:53Z,0,0,en,-1
Ugy7vYMd9-z063jQB0d4AaABAg,@miassisdragon5041,My grandfather showed me this method years ago and I never gave it a try. And looking back I guess I never really remembered him ever bending down to re-tie his boots ever. 👍,2024-12-11T02:26:59Z,3,0,en,-1
UgxACbs2K1ArmWxKtt14AaABAg,@alizeburgin3534,"I tie a sheet bend, then put bows on top for aesthetic purposes",2024-12-11T01:07:17Z,0,0,en,-1
Ugx3KqQl67ssKYT4Jax4AaABAg,@quazzydiscman,My world was just turned upside down,2024-12-11T00:56:14Z,0,0,en,-1
Ugw1qE1bbSi4nyax0A14AaABAg,@JohnCothren-l4c,"Two loops, one and a half wraps, pull to tighten. Pull tag ends to untie. Won't come untied until you're ready.",2024-12-10T22:35:46Z,0,0,en,-1
UgxHNHzkj1CBob8oy1J4AaABAg,@sauliusnekrasevicius8069,What??,2024-12-10T22:03:13Z,0,0,en,-1
UgzG_t2hOoMbM-TxUU94AaABAg,@SilverF-1,"You can tell which it is just by looking at it. 

A properly tied shoe will have the ""ears"" fall across the shoe.  
Poorly tied will lay either diagonal or from ankle to toe. 

It doesn't matter what method you use.  If the knot dresses crooked, you did one part backwards.",2024-12-10T21:27:25Z,0,0,en,-1
UgwjcoZohsPvS05Izu54AaABAg,@Cryptovariable,People who come up with needlessly complicated ways of doing things that have a measurable-- but no practical-- utility for the sake of unnecessary optimization remind me of those hipster bars that ruin french fries by making their own crappy artisan condiments that taste like garbage... for some reason.,2024-12-10T20:17:27Z,0,0,en,-1
UgzS16oaNugLN33AkHx4AaABAg,@theodoreshiveley8332,"I switched to the berlutti knot a couple years ago and havent looked back, check that one out! (This video is relevant to that knot as well)",2024-12-10T19:42:10Z,0,1,en,-1
UgwX_N3uGwoxgQFywfN4AaABAg,@nevemartins,"In Australia, yes, in the northern hemisphere is the other way around.",2024-12-10T19:35:19Z,0,0,en,-1
UgxVzc2R1D61djHJ-Zp4AaABAg,@jabirali3649,It is reef knot,2024-12-10T19:15:32Z,0,0,en,-1
Ugy88ikd7Juuf1e0uYd4AaABAg,@SoirEkim,How about reversing the first twist so the second can stay as it always was?,2024-12-10T18:41:23Z,0,0,en,-1
UgwRdHXqdIQ9F4nY1y14AaABAg,@camelbro,Who the hell double knots,2024-12-10T18:32:48Z,0,0,en,-1
Ugx7vv05eX49dFwx0PV4AaABAg,@browngaymethodistjesuschri1361,Or you get lazy people who do that other thing that makes it easy for someone like me to keep untying them until they learn how to tie their shoes,2024-12-10T15:35:33Z,0,0,en,-1
UgxwLVHzE8NLX9Zs7El4AaABAg,@sadas672,It’s like a climbing/sailing knot,2024-12-10T15:28:17Z,0,0,Other,-1
UgyEXbHGOjlGvRGymlt4AaABAg,@justinciallella,Double knot for the win,2024-12-10T14:12:46Z,0,0,en,-1
Ugzz7rt7hjcvzz-3JKd4AaABAg,@smiff3429,Huh no wonder i accidentally locked several shoelaces into tiny tiny knots by accident as a kid,2024-12-10T09:10:41Z,0,0,en,-1
UgyyZbMBZ-zulZI9hoh4AaABAg,@Curious_Betsy,Bunny Ears For Life!,2024-12-10T07:24:50Z,1,0,en,-1
UgxM8HLn-_y43lirfwx4AaABAg,@justindesrosiers3145,"Instruction unclear, doing the double bunny ears",2024-12-10T06:15:12Z,0,0,en,-1
UgzJiKYK_KxwoLUZ8Lt4AaABAg,@claytonbyrd6134,Unnecessary.,2024-12-10T06:08:39Z,0,0,en,-1
UgyipDaEfWZwZyn3Y1J4AaABAg,@padrino2182,Left over right. Right over left,2024-12-10T05:12:11Z,0,0,Other,-1
UgwClV-IzCp5mR_nE6p4AaABAg,@trucklover5404,What a genius 😂 i wear boots 👢  now laces needed,2024-12-10T03:07:20Z,0,0,en,-1
UgwsJWXddTkbbOW-bcd4AaABAg,@snwbrdn777,Go better: use a Berluti knot,2024-12-10T01:01:08Z,0,0,en,-1
Ugz3SGimWefeRUhvUER4AaABAg,@asnnov1,I’m doing what I’m doing,2024-12-09T23:22:38Z,0,0,en,-1
UgwCFVZkiHEGj8nvA1t4AaABAg,@Dirtbikekidlostinthewoods,Lol that is a silly video as you forgot to mention the initial twist. Clockwise isnt always right.,2024-12-09T23:14:41Z,0,0,en,-1
UgxS7-GBTfpdGf2u5kp4AaABAg,@stevechance150,"OR, you could tie A REAL KNOT by 
wrapping around the loop TWICE.",2024-12-09T22:26:57Z,0,0,en,-1
Ugx1mF_uuE8PVYKc5zN4AaABAg,@justsaying-n2x,"Someone may have already said it, but using the same concept, it's easier to tie the first half of the knot in reverse of how you normally would, and then handle the looped ends as you normally would on the second half. It takes a little less ""brain re-training"".",2024-12-09T19:26:12Z,0,0,en,-1
UgyYauQGBZkuAoe08Jp4AaABAg,@waynenocton,"Just keep doing what you’re doing with the second part, and reverse the first part, that will fix your issue",2024-12-09T15:09:39Z,0,0,en,-1
UgxKO9bHVt1W_2JDiWZ4AaABAg,@jeffxanders3990,Velcro.,2024-12-09T14:35:13Z,0,0,Other,-1
UgygV2o4VI0AbYbg7GN4AaABAg,@giannimariani9744,"The best shoe knot by far is the ""surgeon's knot"". It literally has never failed me.",2024-12-09T12:24:56Z,44,3,en,-1
UgxJTWFUohFj4AUmde54AaABAg,@mabeljoe4305,"Keyword search:
Shoelace Knots
Find and click on
Ian's Shoelace Site – Tying Shoes
Contains 25 × shoelace knots",2024-12-09T11:37:32Z,0,0,en,-1
UgzUoX8ali2kDjXOx894AaABAg,@johnosullivan675,I use the Ian knot.,2024-12-09T11:03:16Z,0,0,en,-1
UgzyVc5hgCAfRL7Fh2p4AaABAg,@Blurgamer17,"The reef knot, as I learned it by, is the knot I use for my shoelaces.

Now I know why I wear out the shoes before I even have the chance to re-tie them from loosening. 😅",2024-12-09T08:15:34Z,0,0,en,-1
UgzpRjIS26e1y4RCXX94AaABAg,@pauldahlinger389,"A properly tied shoe lace (square knot) will result in the bows pointing to the left and right of the shoe.  An incorrectly tied shoe lace (granny knot) will result in the bows pointing at an angle. 
I was told that cheerleaders in my High School were taught how to correctly tie their shoes (square knot) on the first day of cheerleading practice.",2024-12-09T07:15:21Z,0,0,en,-1
UgzI7ubZTnBRuwvOIBF4AaABAg,@_chimera_,"Nope, ""surgeon "" knot is the one that doesn't come untied",2024-12-09T05:47:51Z,0,0,en,-1
UgzcnxFUzMuJkC9qsxF4AaABAg,@christianfritz6333,"Exactly not, it's easier to tie a bow ""clockwise"" if you are right handed, so instead of tying the bow backwards reverse the knot, same effect..... If you first grade teacher or your parents were worth a crap, you would already know this.",2024-12-09T05:36:23Z,0,0,en,-1
Ugxp3JuO4knSe1on3JV4AaABAg,@SpiralsTurning777,Sorry.  Wrong.  More than two knots are possible.,2024-12-09T05:34:43Z,0,0,en,-1
UgzjfOc31QAukxcatAV4AaABAg,@ericcaldwell3584,"Just go around the loop twice and pull it through both center pieces. I've never had a shoelace come untied with this technique (or slight modification to the original knot) with the exception of those small, round, hard dress shoe laces. I WISH I knew which video I learned it from on YouTube, because I'd LOVE to give them credit for it.

The amazing thing to me is that double knotting it in the past has come untied more than this knot variation has!",2024-12-09T04:03:23Z,0,0,en,-1
UgxhicWT9OF283j7uNx4AaABAg,@dominickgoertzen,"I was going to say that everyone should be using a ""military boot knot"" for a lack of a better term right now... but that's essentially what it is.

However, we use a ""bow"" on the top loops and tuck those into the sides, leaving the ""tabs"" just barely grabbable. This way, you can remove the boot much faster if need be.

I agree, far superior, and I've never had a boot come undone due to loosening of the knot.",2024-12-09T02:38:35Z,0,0,en,-1
Ugy8p2pHaBX6BUJFCpF4AaABAg,@theJoeFagan,Knots don’t care about clockwise / counterclockwise. The same knot can be created in a mirror image. What matters is that the second knot go in the opposite direction of the first knot.,2024-12-09T01:48:35Z,0,0,en,-1
UgzG--DVGF2tdrhhg1J4AaABAg,@sixter4157,The correct way the ears will naturally lay perpendicular to your foot. Tied wrong they will lay parallel to your foot.,2024-12-08T23:52:52Z,0,0,en,-1
UgwZVF3ca-p2FtSdbWR4AaABAg,@VicVelez-tf8rd,"The square knot alone is great for flat laces, however round shoelaces tend  to loosen. The easy fix without a double knot is an extra turn around (1st) loop then pull the folded (2nd) lace thru the turn and pull both loops tight.
   I think I was in my thirties when I told my Dad that I was taught the wrong way (granny knot).  Several years later I learned the extra turn for round laces.",2024-12-08T22:45:11Z,0,0,en,-1
UgxO0XImAxOzinaQsqd4AaABAg,@TheAccountant91,Just learn the berluti knot. Looks better anyways,2024-12-08T22:30:45Z,0,0,en,-1
UgzgsqxpuxNtfrg4KrR4AaABAg,@jerrylong381,"It's easier, for me, to reverse the overhand knot. Then then I just do the second (bunny ear) knot the same as always. 
I think there's less muscle memory to overcome this way. At least for me there was.
But I still end up dpuble knotting them, from habit, most of the time.",2024-12-08T20:37:07Z,0,0,en,-1
UgzX9uUwPfAgyZtIlLV4AaABAg,@phewgangslomo2478,"*Wow, SpongeBob was right… 🙄*",2024-12-08T19:25:58Z,1,0,en,-1
UgwOSO4aECZuQi1iE2B4AaABAg,@dillankulp1777,"I actually keep my left and right shoes tied opposite of each other, tying the first step the opposite way, so it comes out as a square knot either way. I also use the speed tying method I learned from Matt Parker",2024-12-08T18:42:07Z,0,0,en,-1
UgyMhteoiEXq8jyXZGR4AaABAg,@peterharrell7305,It’s supposed to be a square knot with a double bight.,2024-12-08T16:33:13Z,0,0,en,-1
UgxzpDtD9wEK5SAI1DB4AaABAg,@naMnivraM,"I use clockwise, but I've always used belts that look the same either way. I got a belt that had a symbol on it and realized that everyone puts their belt on differently than me. I've always started feeding the belt through on the right. It felt so weird going left first. I generally go left now, but it took a long time to get used to! If I have one that doesn't matter I still go right every now and then",2024-12-08T16:19:35Z,0,0,en,-1
UgxrrpMaz3JrbmAB6mB4AaABAg,@code-index,That's why my shoes get untied while walking,2024-12-08T15:04:01Z,0,0,en,-1
UgymElwAwdZeFG7M8Qh4AaABAg,@sislertx,This explains why for almost 80 years  my shoes come untied...but problem solved with velcro!!,2024-12-08T13:13:44Z,0,0,en,-1
UgyE-smJSmpunwLZlIB4AaABAg,@JaraPringosa,"Apart from the fact that it depends on how one start, e.g. lefthander, the Berluti knot is anyway the best. You can open it as usual, but you need more force, and therefor it never untie. Only change, you take the lose ends of the laces you find beside the bunny ears when you crossed them together with them through the knot loop. The difference is that the usual knot has rather weaker diagonal bonds, which is different with the more complex Berluti knot.",2024-12-08T13:09:53Z,0,0,en,-1
Ugy4yub5zHuWriy87954AaABAg,@KrejciTom,There are many more was to tie the shoe laces than those two.,2024-12-08T10:45:17Z,0,0,en,-1
UgxciY7CG3OFzoooVdt4AaABAg,@stevesmentkowski7789,I noticed that round shoelaces seem to come undone easier with my shoes over flat shoelaces. I will take notice of your method next time I tie my shoes. Thanks! Square nots are great for tying different size ropes together!,2024-12-08T09:10:13Z,0,0,en,-1
UgwQ46tSydRoUytQeV94AaABAg,@jamesmiddleton8128,Muscle memory sucks!😢,2024-12-08T09:06:12Z,0,0,en,-1
UgymifLq893THDJ_YQt4AaABAg,@salimufari,I will go one further. If you make the square knot but on the second bend take the bow around 2x. This makes a very secure bow that I've only had come undone when the tail gets caught on something. It also is still a pull to untie. As with a normal bow don't pull the tail through a bow. That is just a bad day no matter what you've done.,2024-12-08T08:06:09Z,0,0,en,-1
Ugxop5hifnzs5lQglWl4AaABAg,@DoomRater,I find the best way at this point is to abandon the knot altogether and tie a different slipping knot,2024-12-08T04:53:53Z,0,0,en,-1
Ugzp5s-05n7g2qgJ5vh4AaABAg,@YourAverageReviews,Better yet just use an Ian's knot,2024-12-08T03:57:23Z,0,0,en,-1
Ugx97GpxP0FMtoHThv54AaABAg,@kerrybarneyiii1202,This does not matter if you double tie!,2024-12-08T02:39:23Z,0,0,Other,-1
UgyGmfSJbl9ab8GQFjJ4AaABAg,@will.green.,theyre both wrong. tying your shoelaces is bad for your feet since it reduces circulation,2024-12-08T02:15:58Z,0,0,en,-1
Ugw_c7atYQJZoF75Tqp4AaABAg,@ojaswitluthra6482,i do bunny ears,2024-12-08T01:45:53Z,0,0,Other,-1
Ugz6rS8q8gDBKMuRnG94AaABAg,@naturewithandy7204,I figured this out on my own years ago when I started learning knots for bushcraft and started asking myself why I wasn’t tying my shoes with a proper slippery square knot,2024-12-08T01:36:25Z,0,0,en,-1
UgxJULuAxC8ihqaIrGp4AaABAg,@cybermanne,"Why didn't you demonstrate with a bow (like how everyone actually ties their shoes)? If you did it the ""wrong"" way the bows will go up and down. If you did it the ""correct"" way the bows will go from side to side.",2024-12-08T01:33:37Z,0,0,en,-1
UgwI08hAEjocIQASIOZ4AaABAg,@arbyscurlyfries9490,"I was a boy scout and do actually know a little bit about knots, but I'll never not tie my shoes the way I learned how to. Its so quick and my shoes rarely come untied",2024-12-08T00:59:48Z,0,0,en,-1
UgypNjQubwdvuJrsyjR4AaABAg,@Pichouette,"Neither the granny knot nor the square knot work well on my cowboy boots 
😂😂😂",2024-12-08T00:17:19Z,0,0,en,-1
UgzAVBRPuNX5YmNLbiF4AaABAg,@PeacefulRallyCar-pw3cs,Ive wasted 50 years,2024-12-08T00:13:38Z,0,0,en,-1
UgzrZPerlfLE26WYLKl4AaABAg,@Woodstock271,"Crap. I’m 61 and as a sailor, know all of my knots. But I just tied my shoes slowly and yep, I’ve been tying them with granny knots since I was 4 years old. The wrong muscle memory is so baked in now, I’m not re-learning how to tie my damn shoes. A granny knot works as long as it’s tight enough.",2024-12-08T00:10:30Z,0,0,en,-1
UgzfrjOyc9kj76VZ4Oh4AaABAg,@abinashpegu8663,Also known as reef knot,2024-12-07T23:28:29Z,0,0,en,-1
UgyKf1xjVqNmOk2dAel4AaABAg,@Ben-qm9zq,What genius ties their laces into a square knot? You'll never getem out! Where's the bunny ears?,2024-12-07T22:50:11Z,0,0,en,-1
Ugw9b1fDDm1PdUIXdkd4AaABAg,@NormalityIsWeird,"First — saying someone is tying their shoes wrong is plainly offensive. Even if they have “granny knots.” I have and will continue to mark channels as don’t show for crap like that. 

Second — your making assumptions and we’ll beak the word assume up. Simple fact is that it depends on the FIRST tie how the second should occur.",2024-12-07T21:31:49Z,0,0,en,-1
UgxZ8pus89YXxlS8YOJ4AaABAg,@Leviathan894,"“Most of us tie our shoelaces wrong.” And you’ve lost me. Such a clickbait thing to say. Why not just say, “Here’s something interesting about knots.” Are people so driven to not be wrong about things that we need information presented in this informational FOMO way?",2024-12-07T21:31:13Z,0,0,en,-1
Ugwd7c-GKVMC-VT_FmB4AaABAg,@djudje95100,OMG! I just figured that I do my laces counter clockwise. Now I know why they stay on much better than my girlfriend's 😅😂😂,2024-12-07T21:02:50Z,0,0,en,-1
Ugzw--414aGsXVuJZnl4AaABAg,@UglyPotato34,I use the bunny knot,2024-12-07T20:53:22Z,0,0,en,-1
UgwYZoA-WyPSbYwBJll4AaABAg,@arfriedman4577,Theres making a loop with each side and then knotting them together,2024-12-07T20:44:28Z,0,0,en,-1
Ugw6j6jWlIEpgT6O9EN4AaABAg,@john-paulgies4313,Noticed this about two years ago. Laces never come undone anymore.💪,2024-12-07T19:41:02Z,0,0,en,-1
UgxCnB_j3qNN8aJaK3t4AaABAg,@switzerlandful,NOOooo... I've been doing it wrong all these years! Why?,2024-12-07T19:32:06Z,0,0,en,-1
UgxAVojw2KTsJMk-7IB4AaABAg,@alfiospuson7165,What a pile of donuts just tie your shoes and enjoy the walk,2024-12-07T18:33:36Z,0,0,en,-1
UgywUbNIFNGojVfDGwx4AaABAg,@jordandietrich4236,"No, we should all be tying the Ian knot",2024-12-07T18:02:17Z,0,0,en,-1
Ugx5heahOgW0FlorCiZ4AaABAg,@ReverendTed,"The easy way to tell if you're doing it correctly is to watch the way your loops lay.  If they naturally ""want"" to lay parallel to your shoe - one loop toward the toe and one toward your ankle, then that's a granny knot.  A square knot's loops should ""want"" to lay perpendicular - side-to-side.",2024-12-07T17:48:18Z,1,0,en,-1
UgwaauMPiWfc98gU--Z4AaABAg,@ReverendTed,"I started using what I learned as the ""Ian Knot"" - which is a quick way of tying the same knot, and it's subject to the same issue: the first overhand knot must be opposite the second or you'll end up with a granny knot.  It was easier to retrain myself to tie the first overhand ""backward"" than it was to reverse the way I tie the ""loops"".",2024-12-07T17:46:28Z,1,0,en,-1
UgyRaHSeDe3XIppCV_p4AaABAg,@soumyasumitwankhede8542,i am soooo lost. tried so many times. i dont know which is right and which is left and what is what,2024-12-07T16:52:17Z,0,0,en,-1
UgxQOm3VmLL5xgHRdtJ4AaABAg,@davidwilliamson82,the granny knot has the advantage of consistency. Loosening granny knots are a skill issue. - Square knots come at the cost of relearning the habit and concentrating on your shoelaces with less neuroplasticity than a kindergartener. There is also the added cognitive load of potentially getting annoyed when other people hear your spiel and then go on to continue to tie their laces in the granny knot. Pick your battles wisely.,2024-12-07T16:15:08Z,0,0,en,-1
UgxhzAVgLbwVfCnaJvV4AaABAg,@robsmith6794,I use the Berluti knot,2024-12-07T15:54:23Z,0,0,en,-1
UgxJ3x7t18QZsUICw814AaABAg,@mattp422,"I’m 69 years old and I just learned that I’ve been tying my shoelaces wrong all these years. Oh well, at my age, in a few years, I’ll probably be using Velcro.",2024-12-07T14:44:35Z,0,0,en,-1
UgzOw0warfKY_4v3qUN4AaABAg,@mateoorlando808,"Damn, I'm lucky to be left-handed.",2024-12-07T11:31:56Z,0,0,da,-1
UgzJokF_QnceNxzF-Qx4AaABAg,@TimpossibleOne,I don't tie my shoelaces like any of that. I'm way off. 😂,2024-12-07T10:01:33Z,0,0,en,-1
Ugzd-ZJkLfy-CqFbkMN4AaABAg,@raebort,Yeah it depends on the first knot bro. I also DID recently switch it to the right way because I realized my shoelaces looked whack,2024-12-07T07:54:39Z,0,0,en,-1
UgxDjRNBSocjPH6Ia8p4AaABAg,@Xiox321,"Im trying to think about it, but I actually don't remember how I tie my shoes, I just do it. I haven't thought about it in so many years that I don't even know how I do it.",2024-12-07T06:38:37Z,0,0,en,-1
UgzZDsntiffUCfO9jT94AaABAg,@mickjager5974,I've always done it cw. Biggest thing that makes it hold better is go around twice on the second time and it really doesn't loosen. Almost as good as tying the two bows but easier to untie,2024-12-07T05:29:18Z,0,0,en,-1
UgzG4mO8d_CPW6EFRq94AaABAg,@comfortablynumb9342,Get your life together so you don't have to tie shoes because you can wear flip flops all the time. That's my goal. Y'all can have the shoes. If I want my feet to be safe I'll put on my Crocs and if it's cold I have insulated Crocs. And my feet hurt way less than they used to from shoes and especially boots.,2024-12-07T05:09:03Z,0,0,en,-1
UgySyo2ADLnCTAu12vx4AaABAg,@modestcody123,Both are wrong.,2024-12-07T02:13:53Z,0,0,en,-1
UgxhgBYgz3e7zJkGoG54AaABAg,@bryanbishop2377,"I'm not sure I do either way you show. 🤷🏿‍♂️ I isolate one loop and wrap the other lace clockwise around it and tuck it through the isolated loop and pull both loops. I'm not sure if that's what you're describing. If I want security, I'll take the two loops and tie them into a simple knot.",2024-12-07T01:22:18Z,0,0,en,-1
Ugwkz1vs26Wn2ZilDGp4AaABAg,@SAMSUNGANTE,in europe we do not tie shoe laces like that ...we do not do double knot just one and the bunny ears,2024-12-06T22:22:03Z,0,0,en,-1
UgxhCJ-bQbs00zcGTkp4AaABAg,@aannurag,This is called Squaring a Knot. And this is exactly why Sutures dont open.,2024-12-06T20:59:01Z,0,0,en,-1
UgwtCuXz6wPXovMUPz14AaABAg,@matthewaguilar7849,"I couldn’t even tell you my method for tying my shoes, but I can tell you they don’t come untied",2024-12-06T20:19:39Z,0,0,en,-1
UgxG_DfVxbCcHS8wEX14AaABAg,@jeroenretsok,Both of these i don't use.....,2024-12-06T18:55:26Z,0,0,en,-1
UgwwdxZs9ac_2TWAB_R4AaABAg,@shart_with_force6686,"Left over right.
Make a loop.
Right over left. 
Pull the lace without a loop through.",2024-12-06T18:47:13Z,0,0,en,-1
UgzYS4YCDxeEbeZ8Vt14AaABAg,@RobertMayfair,How to tie a knot: look at my hairy leg.,2024-12-06T16:02:23Z,0,0,en,-1
UgwqhUD6o5OgxGc6CzZ4AaABAg,@gabeanderson8816,The direction of the second knot depends on the direction of the first knot. Two of the same are Granny. One of each opposite direction is Square.,2024-12-06T02:51:36Z,0,0,en,-1
UgyyMxuBfAMSfjSpQ7l4AaABAg,@paulomunozartavia2282,So… is it called the Granny knot because it’s the loosest?,2024-12-06T00:07:31Z,0,0,en,-1
Ugy0EvqPSkUcMMt6uhh4AaABAg,@margue27,"This has nothing to do with counter or clock wise at all, but with the orientation of the first knot!",2024-12-05T23:53:02Z,0,0,en,-1
UgyNHPO9aoyj0loLEIR4AaABAg,@jryan-mx8jv,I stopped tying my shoes years ago,2024-12-05T23:27:37Z,0,0,en,-1
UgwkDTiq5emGEf9RH4N4AaABAg,@chuckclark6162,"Duh.
Most of y’all are how old & still don’t know how to tie your shoes?",2024-12-05T22:42:23Z,0,0,en,-1
UgxS6GkbcbBXpj4gLPB4AaABAg,@alpartuner947,"Muscle memory does the work, so it is the least concern from this moment on.",2024-12-05T21:45:15Z,0,0,en,-1
UgwvctF59n-CD6QXYXp4AaABAg,@LMN3_Works,Yeah nah I’m sticking with my bunny ear knot,2024-12-05T21:44:42Z,0,0,en,-1
UgzCcySXFuyLTkJ0qXR4AaABAg,@twoflu,I don’t do either of those ways,2024-12-05T20:57:23Z,0,0,en,-1
UgyqkrIb2Esorh8tvpN4AaABAg,@austinford4975,"I don’t even make the loop. Wrap the extra lace around the ankle, make a square knot, and tuck whatever lace is left over.",2024-12-05T19:39:59Z,0,0,en,-1
